956433|IMPUESTO AL PATRIMONIO VEHICULAR|||
956434|LICENCIA DE FUNCIONAMIENTO|||
956435|IMPUESTO A LA ALCABALA|||
95644|OTROS GASTOS POR TRIBUTOS|5||
956443|OTROS|||
95645|GASTOS EN DEUDA TRIBUTARIA|5||
956451|INTERESES|||
956452|INTERESES - FRACCIONAMIENTO|||
956453|MULTAS|||
956454|COSTAS Y OTROS|||
9565|OTROS GASTOS DE GESTION|4||
95651|SEGUROS|5||
956511|SEGURO UNIDADES DE TRANSPORTES|||
956512|SOAT|||
956513|SEGUROS|||
95653|SUSCRIPCIONES|5||
956531|SUSCRIPCIONES|||
95654|LICENCIAS Y DERECHOS DE VIGENCIA|5||
956541|LICENCIAS Y DERECHOS DE VIGENCIA|||
95655|COSTO NETO DE ENAJENACION DE ACTIVOS INM|5||
956551|COSTO NETO DE ENAJENACION DE ACTIVOS INM|||
95656|SUMINISTROS|5||
956561|UTILES DE OFICINA|||
956562|UTILES LIMPIEZA -BOTIQUIN|||
956563|COMBUSTIBLE-LUBRICANTES Y REPÙESTOS|||
956564|ENVASES Y EMBALAJES|||
956565|REPUESTOS-SOPORTE TECNICO|||
956566|MUEBLES Y EQUIPOS MENORES|||
956567|SUMINISTRO MARKETING|||
956568|SUMINISTROS PARA MANTENIMIENTO LOCAL|||
95659|OTROS GASTOS DE GESTION|5||
956592|SANCIONES ADMINISTRATIVAS|||
956594|PERDIDA DE MERCADERIA|||
956595|DESTRUCCION DE MERCADERIA|||
956599|OTROS GASTOS DIVERSOS|||
9568|VALUACION Y DETERIORO ACT. Y PROVISIONES|4||
95682|DEP.ACTIVOS DERECHO USO - ARRENDA.FINANC|5||
956822|DEP.PROP.PLANTA Y EQUI.- ARRENDA.FINANCI|||
95684|DEPRECIACIÓN DE PROPIEDAD, PLANTA Y EQUI|5||
956841|DEP.PROP.PLANTA Y EQUI.-COSTO|||
95686|AMORTIZACIÓN DE INTANGIBLES|5||
956861|AMORTIZACIÓN DE INTANGIBLES – COSTO|||
95687|VALUACION DE ACTIVOS|5||
956871|ESTIMACIÓN DE CUENTAS DE COBRANZA DUDOSA|||
95689|OTRAS PROVISIONES|5||
956899|OTRAS PROVISIONES|||
97|GASTOS FINANCIEROS|2||
976|GASTOS FINANCIEROS|3||
9767|GASTOS FINANCIEROS|4||
97671|GASTOS EN OPERACIONES DE ENDEUDAMIENTOS|5||
976711|GASTOS PRESTAMOS DE INSTITUCIONES FINANC|||
976712|GASTOS CONTRATOS DE ARRENDAMIENTO FINANC|||
976714|GASTOS DOCUMENTOS VENDIDOS O DESCONTADOS|||
976715|GASTOS CARTAS FIANZAS|||
97673|INTERESES POR PRÉSTAMOS Y OTRAS OBLIGACI|5||
976731|INT.PREST.INSTITUC.FINANCIER Y OTRAS ENT|||
976732|INT.CONTRATOS DE ARRENDAMIENTO FINANCIER|||
976734|INT.DOCUMENTOS VENDIDOS O DESCONTADOS|||
97674|GASTOS EN OPERACIONES DE FACTORAJE(FACTO|5||
976741|PERDIDAS EN INSTRUMENTOS VENDIDOS|||
97675|DESCUENTCONCEDIDOS PRONTO PAGO|5||
976751|DESCUENTCONCEDIDOS PRONTO PAGO|||
97676|DIFERENCIA DE CAMBIO|5||
976761|PERDIDA POR DIFERENCIA TIPO CAMBIO|||
976762|PERDIDA POR DIFERENCIA TIPO CAMBIO(ND)|||
